sent1,sent2,label,matrics
"literal. The term ""attacking"" is used to describe the actions of guerrillas in a literal sense.",literal. They are not intended to physically harm the guerrillas,0,"[0.21952465443761057, 1.221146424717419e-308, 1.221146424717419e-308, 1.221146424717419e-308, 0.25, 0.0, 0.25, 0.12987012987012989]"
literal. Critics believe it dishonors the unique experiences and sacrifices of Vietnam War veterans.,"literal. Historical accuracy, criticism from experts, lack of understanding of current conflicts",0,"[0.141080287481769, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.10869565217391303]"
metaphor. Genetic variability can influence virus behavior by affecting its ability to infect different cells.,literal. Variability in the virus' genetic make-up may predispose it to infect different cells in the body,1,"[0.17647058823529413, 0.12500000000000003, 0.06666666666666667, 2.2250738585072626e-308, 0.4666666666666667, 0.21428571428571427, 0.4, 0.33625730994152053]"
"metaphor. It conveys a strong and energetic performance, showcasing his mastery and dedication to his craft.",literal. Vladimir Feltsman is physically and mentally prepared for his performances,1,"[0.1154066216255058, 1.412335412826535e-308, 1.412335412826535e-308, 1.412335412826535e-308, 0.1875, 0.0, 0.125, 0.06451612903225806]"
metaphor. to criticize or oppose fiercely and aggressively for their negative impact on the economy.,literal. To criticize or condemn fiercely and strongly against something,1,"[0.2426122638850534, 0.13478459104725188, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.3333333333333333, 0.21428571428571427, 0.3333333333333333, 0.33379310344827584]"
metaphor. Peres wants to highlight his own potential as a leader and criticize the current administration.,literal. Because it refers to a physical or verbal assault on the current government or administration,1,"[0.25, 0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3125, 0.06666666666666667, 0.3125, 0.197265625]"
"metaphor. Using the word ""attack"" metaphorically emphasizes the need for a strategic and thoughtful approach in criticism.","literal. It implies a strong and aggressive response or defense, not a gentle or reflective approach",1,"[0.17613994927752671, 2.090263448406506e-308, 2.090263448406506e-308, 2.090263448406506e-308, 0.17647058823529413, 0.0, 0.17647058823529413, 0.08875739644970414]"
metaphor. The industry trade groups challenged the legality of the lemon law in court.,literal. To challenge or challenge the constitutionality of the lemon law,1,"[0.3460456303167608, 0.22839011600906212, 0.16917786371041638, 0.09516254833710924, 0.42857142857142855, 0.3076923076923077, 0.42857142857142855, 0.429845904298459]"
metaphor. To criticize or challenge in a forceful or aggressive manner for lacking honesty or transparency.,literal. Mr. Goldman is trying to refute the claims made by his subject in a challenging and informative manner,1,"[0.15789473684210523, 0.05555555555555554, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3125, 0.06666666666666667, 0.25, 0.22822085889570554]"
metaphor. To emphasize strong criticism or confrontation towards the House panel's actions.,literal. To criticize or condemn openly and publicly for investigating and discussing the SEC's activities,1,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.08333333333333333, 0.38461538461538464, 0.25660569105691056]"
metaphor. - Blame for market volatility,literal. To describe a strong and aggressive response or criticism from the specialist system,1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. It implies legal challenges or disputes over trademark claims within the industry.,literal. Because it refers to a literal act of attacking or challenging something,1,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.11538461538461539]"
"metaphor. Due to economic instability and mismanagement, leading to a rapid increase in prices.","literal. Increased inflation leads to increased spending and consumption, causing economic problems and inflation",1,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35714285714285715, 0.07692307692307693, 0.21428571428571427, 0.26571428571428574]"
metaphor. Legal actions taken against company's defensive measures to prevent a takeover.,literal. To describe a legal action or strategy to defend or assert control over a company,1,"[0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.08333333333333333, 0.3076923076923077, 0.2545362903225807]"
"metaphor. The enzymes break down the plastic molecules, causing them to decompose into water and carbon dioxide.",literal. Because it is referring to the physical action of breaking down or breaking down the plastic,1,"[0.23529411764705885, 0.12500000000000003, 0.06666666666666667, 2.2250738585072626e-308, 0.35294117647058826, 0.1875, 0.29411764705882354, 0.3308823529411765]"
metaphor. To convey the player's aggressive and enthusiastic approach to hitting in baseball.,literal. To describe the physical action of hitting the ball with force and power,1,"[0.2857142857142857, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.15267175572519087]"
"metaphor. Insects are not physically attacking the trees, but taking advantage of their weakened state.",literal. To describe the physical act of attacking or damaging trees,1,"[0.18958470774514877, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.3333333333333333, 0.0, 0.2, 0.136986301369863]"
metaphor. Critics believe the rate is too low due to potential biases or inaccuracies in the study.,literal. It refers to a literal attempt to lower the rate,1,"[0.15806680330494804, 0.05795782787848096, 1.289604477082714e-308, 1.289604477082714e-308, 0.17647058823529413, 0.0625, 0.11764705882352941, 0.12195121951219512]"
metaphor. To convey the impact of criticism on the player's mental state and confidence.,literal. It refers to a physical or verbal assault on the player's psyche or confidence,1,"[0.2, 0.14285714285714285, 0.07692307692307693, 2.2250738585072626e-308, 0.4, 0.21428571428571427, 0.4, 0.26595744680851063]"
metaphor. They disagree with the findings or conclusions presented in the report.,literal. It was attacked for being too optimistic or not based on new research,1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.04098360655737705]"
metaphor. Judge Pollack felt personally criticized and feared his reputation was being tarnished.,"literal. The word ""attack"" is used non-metaphorically because it refers to criticism or opposition",1,"[0, 0, 0, 0, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07633587786259544]"
"literal. To avoid causing panic or speculation among customers, investors, and stakeholders.","literal. Besiege refers to being overwhelmed or surrounded, in this case by rumors and concerns",0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.16260162601626016]"
"literal. Lackluster ratings, savage reviews, rumors of cancellation, and new rival programs are besieging ""USA Today.""","literal. Inability to attract viewers, negative reviews, competition from other shows, and rumors of cancellation",0,"[0.3118356616772059, 0.06682192750225839, 2.081572136844798e-308, 2.081572136844798e-308, 0.375, 0.13333333333333333, 0.3125, 0.23396226415094337]"
literal. Perceived as overwhelmed by public scrutiny and criticism.,literal. They are overwhelmed by the volume of cases and must prioritize them,0,"[0.30769230769230765, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4444444444444444, 0.125, 0.4444444444444444, 0.3357712765957447]"
literal. Close proximity and unsanitary conditions facilitated the spread of the plague among the Mongol besiegers.,"literal. The word ""besiege"" is used non-metaphorically to describe the siege of Caffa by the Mongols",0,"[0.25, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4375, 0.06666666666666667, 0.3125, 0.2664930555555556]"
"literal. Political pressure, desire for peace, diplomatic strategy, avoiding confrontation.",literal. To indicate a persistent and relentless attempt to gain something from the situation,0,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1, 0.0, 0.1, 0.04807692307692308]"
literal. The company is facing numerous challenges and difficulties that are overwhelming and difficult to manage.,"literal. Lack of resources, rapid growth, lack of planning, external factors affecting company performance",0,"[0.12383969996431167, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.125, 0.0, 0.125, 0.06329113924050632]"
"literal. Special interests influenced Congress to pass Smoot-Hawley, and the President signed it to appease them.",literal. Because it refers to a prolonged and intense effort or conflict by the government to address and resolve the issue,0,"[0.2857142857142857, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35294117647058826, 0.0, 0.29411764705882354, 0.18181818181818185]"
literal. Banner is overwhelmed by a large number of thrill-seekers constantly reaching out to them.,"literal. High demand for service, overwhelming number of calls, inundated with inquiries",0,"[0.19470019576785122, 0.07080007118830953, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.25, 0.06666666666666667, 0.25, 0.21471088435374147]"
metaphor. Symbolizes aggressive competition and hostile tactics in business.,literal. To indicate a persistent and relentless pursuit or attack on their targets,1,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1111111111111111, 0.0, 0.1111111111111111, 0.10638297872340426]"
metaphor. Baseball fans admire him and want to connect with a player they idolize.,"literal. The word ""besiege"" is used literally to describe a large amount of people seeking one or more items",1,"[0.10526315789473682, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.06896551724137931]"
"metaphor. Aldermen are focused on art criticism, legislators are more interested in clowning around.","metaphor. Lack of urgency, lack of commitment, lack of support, resistance to change",1,"[0.07122777528017817, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.03597122302158273]"
literal. Cool is used to describe the temperature control function of heavy water in reactors.,metaphor. To describe the physical process of cooling a reaction vessel,0,"[0.18958470774514877, 0.0695143928398879, 1.54674658298039e-308, 1.54674658298039e-308, 0.3333333333333333, 0.14285714285714285, 0.26666666666666666, 0.3054794520547945]"
