sent1,sent2,label,matrics
"literal. Decline in popularity, rise of buses and cars, high costs of maintenance and operation.","literal. ""not"" is used to exclude specific exceptions from the general statement.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0364963503649635]"
"literal. Low popularity, high maintenance costs, modernization of transportation systems.","metaphor. ""forgetting"" implies intentional omission, not actual memory loss.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. More efficient, cost-effective, and space-saving double-decker buses replaced single-decker trams in Britain.","literal. Refers to a specific type of tram with one deck, in contrast to double-deckers.",0,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.06666666666666667, 0.125, 0.0819672131147541]"
literal. - Decline in popularity,"literal. Refers to a physical mode of transportation, specifically a type of rail vehicle.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Decline in popularity, rise of other transportation options, high cost of maintenance.","metaphor. ""Had"" represents a state of being, not physical possession.",0,"[0.07961459006375435, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.042735042735042736]"
literal. - Decline in popularity,"literal. ""Been"" indicates a state of being in the past, referring to a historical event.",0,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.1]"
"literal. Decline in popularity, rise of cars and buses, lack of funding and maintenance.","metaphor. ""Largely"" describes a degree of relegation, not a physical size or quantity.",0,"[0.07667036788577694, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.03875968992248062]"
literal. - Decline in popularity,"metaphor. Trams are not physically moved to a different location, but rather lost importance.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Decline in popularity, rise of cars and buses, cost-effectiveness, changing transportation needs.","metaphor. ""History books"" represents a state of being forgotten or obsolete, not physical books.",0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.04132231404958677]"
"literal. Decline in popularity, rise of cars and buses, high operating costs, limited routes.","metaphor. ""history books"" refers to a record of past events, not physical books.",0,"[0.07667036788577694, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.03875968992248062]"
literal. To indicate an alternative situation or condition.,"literal. ""Otherwise"" indicates an alternative or exception, providing a contrasting option.",0,"[0.3, 0.11111111111111109, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5714285714285714, 0.3333333333333333, 0.5714285714285714, 0.5136986301369862]"
literal. Crich tram museum has preserved trams and British Transport Commission films showcase historical footage.,"literal. ""Best"" refers to the most suitable or optimal place, a tangible location.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. It refers to a physical location or destination, not a metaphorical or abstract concept.","literal. Refers to a physical location, the tram museum at Crich in Derbyshire.",0,"[0.2116204312226535, 0.15390576816192983, 0.08464817248906142, 1.8834843577582417e-308, 0.35714285714285715, 0.3076923076923077, 0.35714285714285715, 0.22871376811594205]"
literal. Describing a physical action or observation.,literal. Refers to physically observing or watching trams in a museum or films.,0,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6666666666666666, 0.0, 0.3333333333333333, 0.22727272727272727]"
metaphor. The trams are no longer in active service but can be seen in action at the museum.,"literal. Refers to trams in operation, exhibiting their intended function of transporting people.",1,"[0.10987343836674063, 1.4668590927248608e-308, 1.4668590927248608e-308, 1.4668590927248608e-308, 0.11764705882352941, 0.0, 0.11764705882352941, 0.060606060606060615]"
literal. To refer to actual tram vehicles and their operation.,literal. Refers to physical vehicles on display at a museum or in films.,0,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.125, 0.3333333333333333, 0.27479091995221033]"
literal. It is used to indicate an alternative option or choice.,"not present. The word ""ha"" is not present in the given sentence.",0,"[0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1, 0.0, 0.1, 0.05000000000000001]"
"literal. ""Been"" is used to indicate past experience or activity in a specific context.","literal. ""been"" indicates a past action of visiting or seeing trams at a specific location.",0,"[0.2857142857142857, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.46153846153846156, 0.08333333333333333, 0.46153846153846156, 0.3254877014418999]"
"literal. The tram museum and films depict actual working trams, not metaphorical representations.",literal. Refers to actual vehicles used for transportation.,0,"[0.06993452279385044, 1.0892663493304385e-308, 1.0892663493304385e-308, 1.0892663493304385e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.043478260869565216]"
"literal. ""Museum"" refers to a physical location showcasing historical trams, not a metaphorical concept.",literal. Refers to a physical institution dedicated to preserving and showcasing trams.,0,"[0.30318287930006566, 0.1667505836150361, 0.09263921311946448, 1.8551618224632315e-308, 0.46153846153846156, 0.25, 0.46153846153846156, 0.19531250000000003]"
literal. To indicate another option or alternative.,"literal. ""or else"" is used to indicate an alternative option or consequence.",0,"[0.2727272727272727, 0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.8333333333333334, 0.4, 0.6666666666666666, 0.576923076923077]"
"literal. Referring to actual historical trams and films, not metaphorical or abstract concepts.","literal. Refers to a specific time period in British history, not an abstract concept.",0,"[0.23076923076923078, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4166666666666667, 0.18181818181818182, 0.4166666666666667, 0.2608471074380165]"
"literal. Film refers to actual cinematic recordings of trams in action, not metaphorical representations.","literal. Refers to physical recordings of moving images, not a figurative concept.",0,"[0.30318287930006566, 0.08337529180751807, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.38461538461538464, 0.16666666666666666, 0.38461538461538464, 0.34843750000000007]"
literal. Describing a specific genre of film.,"literal. Refers to a specific film genre, Ealing comedies, known for their comedic tone.",0,"[0.15384615384615385, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6666666666666666, 0.2, 0.5, 0.2798507462686567]"
"literal. Decline in popularity, rise of cars and buses, cost of maintenance and operation.","literal. Refers to a physical mode of transportation, a type of vehicle.",0,"[0.15159143965003283, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07812500000000001]"
"literal. Decline in popularity, rise of cars, cost of maintenance, increase in bus services.",literal. Trams were physical vehicles that ceased to operate in British cities.,0,"[0.0757957198250164, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.07812500000000001]"
"literal. Decline in popularity, rise of cars, cost of maintenance, urban planning changes.","literal. ""Most"" refers to a quantifiable majority of British cities, not a figurative concept.",0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.04132231404958677]"
"literal. Declining usage, rising car ownership, and government policies favoring buses and cars.","literal. ""British"" refers to cities located in the United Kingdom, a geographical entity.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Decline in popularity, rise of cars, cost-cutting measures, inefficient routes, maintenance issues, lack of funds.","literal. ""Cities"" refers to actual urban centers with trams, not abstract concepts.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. - Decline in popularity,"literal. Refers to a specific decade in history, indicating a factual time period.",0,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.10416666666666667]"
"metaphor. The buses are personified as respected, old figures due to their long history and service.","metaphor. ""Venerable"" implies respect and age, but buses can't be literally venerable.",1,"[0.1263898051634325, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.2, 0.0, 0.13333333333333333, 0.0684931506849315]"
literal. Describing the color of the buses.,"literal. ""Red"" describes the actual color of the double-deckers' exterior.",0,"[0.4444444444444444, 0.25, 0.14285714285714285, 2.2250738585072626e-308, 0.8333333333333334, 0.6, 0.8333333333333334, 0.7682539682539684]"
"literal. Describes the actual color and design of the buses, not a metaphorical comparison.","literal. ""Cream"" describes the color of the double-deckers, a physical attribute.",0,"[0.37040911034085894, 0.08231313563130196, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.46153846153846156, 0.16666666666666666, 0.46153846153846156, 0.4024496937882765]"
"literal. Describes the actual two-level buses in London, not a metaphorical comparison or figure of speech.","literal. Refers to a physical characteristic of London buses, specifically their two-level design.",0,"[0.19470019576785122, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.375, 0.06666666666666667, 0.125, 0.10204081632653061]"
literal. Literal description of the sound made by the buses traveling along the embankment.,"literal. The sentence describes the physical movement of buses, creating a rumbling sound.",0,"[0.1533407357715539, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.38461538461538464, 0.0, 0.23076923076923078, 0.11627906976744186]"
literal. Describing physical location or structure.,literal. Refers to a physical structure along the Thames River in London.,0,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4, 0.0, 0.4, 0.0892857142857143]"
"literal. literal, referring to the final journey of the double-deckers in 1952.","literal. Refers to a specific, final event in a sequence of events (1952).",0,"[0.3333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.09090909090909091, 0.4166666666666667, 0.33513513513513515]"
"literal. Literal description of the final journey of the buses, not a metaphorical reference to time.","literal. Refers to a specific, final occurrence of an event in the past.",0,"[0.32450032627975206, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.4, 0.07142857142857142, 0.2, 0.2900604686318972]"
"literal. Unique design, historical significance, nostalgia, cultural impact.","metaphor. ""somehow"" implies an unknown or mysterious process, rather than a direct cause.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"metaphor. nostalgia, unique design, iconic transport, historic significance, cultural symbol",literal. Refers to a visual representation or mental picture of a tram.,1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Descriptive, specific, memorable, visually striking, unique characteristics.","literal. The word ""tall"" is used to describe the physical height of the tram.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
